Asset Name,Asset Id,Data Date (UTC), LATITUDE, LONGITUDE, YEAR, DAY, HOUR, MIN, GPS_YEAR, GPS_DAY, GPS_HOUR, GPS_MIN, SST, SBDTIME, VBAT, TTFF, FOM, MAXDB, AT, Report Body
USCG_2 0515780,300534060515780,2020-05-01 19:40:00, 38.178700, -75.950320, 2020, 122, 19, 40, 2020, 122, 19, 40, 17.5, 22, 13.08, 42, 3, 40, 18.0, 50F53A2A350F53A2D7C2493B0C15E816995400
USCG_2 0515780,300534060515780,2020-05-01 19:38:00, 38.178700, -75.950320, 2020, 122, 19, 38, 2020, 122, 19, 38, 17.5, 0, 13.00, 46, 3, 37, 18.0, 50F539AA350F539AD7C2493B0C17E500975400
USCG_2 0515780,300534060515780,2020-04-27 15:48:00, 38.178614, -75.950320, 2020, 118, 15, 48, 2020, 118, 15, 48, 11.4, 0, 12.44, 42, 3, 45, 11.3, 50ECFC26650ECFC2D7C2293B0C15ED00893280
USCG_2 0515780,300534060515780,2020-04-27 15:46:00, 38.178614, -75.950320, 2020, 118, 15, 46, 2020, 118, 15, 46, 11.4, 0, 12.36, 42, 3, 48, 11.3, 50ECFBA6650ECFBAD7C2293B0C15F000873280
USCG_2 0515780,300534060515780,2020-04-27 15:43:00, 38.178614, -75.950234, 2020, 118, 15, 43, 2020, 118, 15, 43, 11.4, 0, 12.36, 28, 3, 49, 11.3, 50ECFAE6650ECFAED7C2293B0C8EF100873280
USCG_2 0515780,300534060515780,2020-04-27 15:40:00, 38.178614, -75.950320, 2020, 118, 15, 40, 2020, 118, 15, 40, 11.4, 12, 12.76, 30, 3, 49, 11.3, 50ECFA26650ECFA2D7C2293B0C0FF10C913280
USCG_2 0515780,300534060515780,2020-04-27 15:36:00, 38.178528, -75.950234, 2020, 118, 15, 36, 2020, 118, 15, 36, 11.4, 0, 12.36, 40, 3, 48, 11.3, 50ECF926650ECF92D7C2093B0C94F000873280
USCG_2 0515780,300534060515780,2020-04-27 15:30:00, 38.178614, -75.950320, 2020, 118, 15, 30, 2020, 118, 15, 30, 11.4, 12, 12.76, 30, 3, 47, 11.3, 50ECF7A6650ECF7AD7C2293B0C0FEF0C913280
USCG_2 0515780,300534060515780,2020-04-27 15:20:00, 38.178528, -75.950234, 2020, 118, 15, 20, 2020, 118, 15, 20, 11.3, 17, 12.76, 30, 3, 42, 11.3, 50ECF526550ECF52D7C2093B0C8FEA11913280
USCG_2 0515780,300534060515780,2020-04-27 15:17:00, 38.178528, -75.950234, 2020, 118, 15, 17, 2020, 118, 15, 17, 11.2, 0, 12.36, 40, 3, 43, 11.2, 50ECF466450ECF46D7C2093B0C94EB00873200
USCG_2 0515780,300534060515780,2020-04-27 15:13:00, 38.178528, -75.950234, 2020, 118, 15, 13, 2020, 118, 15, 13, 11.2, 0, 12.52, 28, 3, 46, 11.2, 50ECF366450ECF36D7C2093B0C8EEE008B3200
USCG_2 0515780,300534060515780,2020-04-27 15:10:00, 38.178614, -75.950320, 2020, 118, 15, 10, 2020, 118, 15, 10, 11.2, 10, 12.76, 28, 3, 44, 11.2, 50ECF2A6450ECF2AD7C2293B0C0EEC0A913200
USCG_2 0515780,300534060515780,2020-04-27 15:08:00, 38.178614, -75.950320, 2020, 118, 15, 8, 2020, 118, 15, 8, 11.2, 0, 12.52, 30, 3, 43, 11.2, 50ECF226450ECF22D7C2293B0C0FEB008B3200
USCG_2 0515780,300534060515780,2020-04-27 15:00:00, 38.178614, -75.950234, 2020, 118, 15, 0, 2020, 118, 15, 0, 11.3, 6, 12.84, 48, 3, 47, 11.3, 50ECF026550ECF02D7C2293B0C98EF06933280
USCG_2 0515780,300534060515780,2020-04-27 14:50:00, 38.178528, -75.950234, 2020, 118, 14, 50, 2020, 118, 14, 50, 11.4, 6, 12.76, 30, 3, 46, 11.4, 50ECECA6650ECECAD7C2093B0C8FEE06913300
USCG_2 0515780,300534060515780,2020-04-27 14:40:00, 38.178614, -75.950320, 2020, 118, 14, 40, 2020, 118, 14, 40, 11.5, 8, 12.76, 30, 3, 44, 11.4, 50ECEA26750ECEA2D7C2293B0C0FEC08913300
USCG_2 0515780,300534060515780,2020-04-27 14:36:00, 38.178614, -75.950320, 2020, 118, 14, 36, 2020, 118, 14, 36, 11.6, 8, 12.36, 32, 3, 47, 11.4, 50ECE926850ECE92D7C2293B0C10EF08873300
USCG_2 0515780,300534060515780,2020-04-27 14:30:00, 38.178614, -75.950320, 2020, 118, 14, 30, 2020, 118, 14, 30, 11.7, 7, 12.76, 30, 3, 46, 11.5, 50ECE7A6950ECE7AD7C2293B0C0FEE07913380
USCG_2 0515780,300534060515780,2020-04-27 14:20:00, 38.178614, -75.950320, 2020, 118, 14, 20, 2020, 118, 14, 20, 11.8, 11, 12.76, 30, 3, 45, 11.5, 50ECE526A50ECE52D7C2293B0C0FED0B913380
USCG_2 0515780,300534060515780,2020-04-27 14:15:00, 38.178614, -75.950234, 2020, 118, 14, 15, 2020, 118, 14, 15, 11.8, 4, 12.44, 36, 3, 44, 11.5, 50ECE3E6A50ECE3ED7C2293B0C92EC04893380
USCG_2 0515780,300534060515780,2020-04-27 14:14:00, 38.178614, -75.950320, 2020, 118, 14, 14, 2020, 118, 14, 14, 11.8, 0, 12.52, 26, 3, 44, 11.5, 50ECE3A6A50ECE3AD7C2293B0C0DEC008B3380
USCG_2 0515780,300534060515780,2020-04-27 14:12:00, 38.178614, -75.950234, 2020, 118, 14, 12, 2020, 118, 14, 12, 11.8, 0, 12.44, 40, 3, 43, 11.5, 50ECE326A50ECE32D7C2293B0C94EB00893380
USCG_2 0515780,300534060515780,2020-04-27 14:10:00, 38.178614, -75.950234, 2020, 118, 14, 10, 2020, 118, 14, 10, 11.8, 8, 12.68, 28, 3, 41, 11.6, 50ECE2A6A50ECE2AD7C2293B0C8EE9088F3400
USCG_2 0515780,300534060515780,2020-04-27 14:07:00, 38.178614, -75.950234, 2020, 118, 14, 7, 2020, 118, 14, 7, 11.8, 4, 12.36, 40, 3, 40, 11.6, 50ECE1E6A50ECE1ED7C2293B0C94E804873400
USCG_2 0515780,300534060515780,2020-04-27 14:04:00, 38.178700, -75.950320, 2020, 118, 14, 4, 2020, 118, 14, 4, 11.9, 0, 12.44, 58, 3, 41, 11.6, 50ECE126B50ECE12D7C2493B0C1DE900893400
USCG_2 0515780,300534060515780,2020-04-27 14:00:00, 38.178614, -75.950234, 2020, 118, 14, 0, 2020, 118, 14, 1, 11.9, 9, 12.76, 56, 3, 42, 11.6, 50ECE026B50ECE06D7C2293B0C9CEA09913400
USCG_2 0515780,300534060515780,2020-04-27 13:56:00, 38.178614, -75.950234, 2020, 118, 13, 56, 2020, 118, 13, 56, 11.9, 3, 12.44, 40, 3, 43, 11.6, 50ECDE26B50ECDE2D7C2293B0C94EB03893400
USCG_2 0515780,300534060515780,2020-04-27 13:53:00, 38.178614, -75.950234, 2020, 118, 13, 53, 2020, 118, 13, 53, 11.8, 0, 12.52, 40, 3, 43, 11.7, 50ECDD66A50ECDD6D7C2293B0C94EB008B3480
USCG_2 0515780,300534060515780,2020-04-27 13:46:00, 38.178614, -75.950234, 2020, 118, 13, 46, 2020, 118, 13, 46, 11.7, 0, 12.60, 40, 3, 45, 11.7, 50ECDBA6950ECDBAD7C2293B0C94ED008D3480
USCG_2 0515780,300534060515780,2020-04-27 13:43:00, 38.178614, -75.950234, 2020, 118, 13, 43, 2020, 118, 13, 43, 11.7, 0, 12.52, 42, 3, 44, 11.7, 50ECDAE6950ECDAED7C2293B0C95EC008B3480
USCG_2 0515780,300534060515780,2020-04-27 13:40:00, 38.178614, -75.950234, 2020, 118, 13, 40, 2020, 118, 13, 40, 11.7, 0, 12.60, 38, 3, 44, 11.7, 50ECDA26950ECDA2D7C2293B0C93EC008D3480
USCG_2 0515780,300534060515780,2020-04-27 13:36:00, 38.178614, -75.950320, 2020, 118, 13, 36, 2020, 118, 13, 36, 11.7, 0, 12.52, 28, 3, 46, 11.7, 50ECD926950ECD92D7C2293B0C0EEE008B3480
USCG_2 0515780,300534060515780,2020-04-27 13:30:00, 38.178614, -75.950234, 2020, 118, 13, 30, 2020, 118, 13, 20, 11.8, 19, 12.92, 28, 3, 44, 11.8, 50ECD7A6A50ECD52D7C2293B0C8EEC13953500
USCG_2 0515780,300534060515780,2020-04-27 13:30:00, 38.178614, -75.950234, 2020, 118, 13, 30, 2020, 118, 13, 30, 11.7, 8, 12.92, 24, 3, 43, 11.8, 50ECD7A6950ECD7AD7C2293B0C8CEB08953500
USCG_2 0515780,300534060515780,2020-04-27 13:10:00, 38.178614, -75.950234, 2020, 118, 13, 10, 2020, 118, 13, 10, 11.9, 14, 12.92, 30, 3, 48, 11.9, 50ECD2A6B50ECD2AD7C2293B0C8FF00E953580
USCG_2 0515780,300534060515780,2020-04-27 13:00:00, 38.178614, -75.950234, 2020, 118, 13, 0, 2020, 118, 13, 0, 11.9, 8, 12.92, 24, 3, 42, 11.9, 50ECD026B50ECD02D7C2293B0C8CEA08953580
USCG_2 0515780,300534060515780,2020-04-27 12:50:00, 38.178614, -75.950320, 2020, 118, 12, 50, 2020, 118, 12, 50, 11.9, 19, 12.92, 30, 3, 42, 12.0, 50ECCCA6B50ECCCAD7C2293B0C0FEA13953600
USCG_2 0515780,300534060515780,2020-04-27 12:40:00, 38.178614, -75.950234, 2020, 118, 12, 40, 2020, 118, 12, 40, 12.0, 2, 12.92, 30, 3, 46, 12.0, 50ECCA26C50ECCA2D7C2293B0C8FEE02953600
USCG_2 0515780,300534060515780,2020-04-27 12:30:00, 38.178614, -75.950320, 2020, 118, 12, 30, 2020, 118, 12, 30, 12.0, 8, 12.92, 30, 3, 47, 12.1, 50ECC7A6C50ECC7AD7C2293B0C0FEF08953680
USCG_2 0515780,300534060515780,2020-04-27 12:20:00, 38.178614, -75.950234, 2020, 118, 12, 20, 2020, 118, 12, 20, 12.1, 20, 12.92, 26, 3, 44, 12.1, 50ECC526D50ECC52D7C2293B0C8DEC14953680
USCG_2 0515780,300534060515780,2020-04-27 12:10:00, 38.178614, -75.950320, 2020, 118, 12, 10, 2020, 118, 12, 10, 12.1, 8, 12.92, 36, 3, 44, 12.2, 50ECC2A6D50ECC2AD7C2293B0C12EC08953700
USCG_2 0515780,300534060515780,2020-04-27 12:00:00, 38.178614, -75.950320, 2020, 118, 12, 0, 2020, 118, 12, 0, 12.2, 32, 12.92, 24, 3, 48, 12.2, 50ECC026E50ECC02D7C2293B0C0CF020953700
USCG_2 0515780,300534060515780,2020-04-27 11:50:00, 38.178614, -75.950320, 2020, 118, 11, 50, 2020, 118, 11, 50, 12.2, 17, 12.92, 24, 3, 44, 12.3, 50ECBCA6E50ECBCAD7C2293B0C0CEC11953780
USCG_2 0515780,300534060515780,2020-04-27 11:40:00, 38.178614, -75.950320, 2020, 118, 11, 40, 2020, 118, 11, 40, 12.3, 7, 12.92, 48, 3, 46, 12.4, 50ECBA26F50ECBA2D7C2293B0C18EE07953800
USCG_2 0515780,300534060515780,2020-04-27 11:30:00, 38.178614, -75.950320, 2020, 118, 11, 30, 2020, 118, 11, 30, 12.3, 22, 12.92, 30, 3, 44, 12.4, 50ECB7A6F50ECB7AD7C2293B0C0FEC16953800
USCG_2 0515780,300534060515780,2020-04-27 11:20:00, 38.178614, -75.950320, 2020, 118, 11, 20, 2020, 118, 11, 20, 12.5, 7, 12.92, 30, 3, 46, 12.5, 50ECB527150ECB52D7C2293B0C0FEE07953880
USCG_2 0515780,300534060515780,2020-04-27 11:10:00, 38.178614, -75.950234, 2020, 118, 11, 10, 2020, 118, 11, 10, 12.6, 14, 12.92, 30, 3, 42, 12.6, 50ECB2A7250ECB2AD7C2293B0C8FEA0E953900
USCG_2 0515780,300534060515780,2020-04-27 11:00:00, 38.178614, -75.950234, 2020, 118, 11, 0, 2020, 118, 11, 0, 12.7, 20, 12.92, 34, 3, 44, 12.7, 50ECB027350ECB02D7C2293B0C91EC14953980
USCG_2 0515780,300534060515780,2020-04-27 10:50:00, 38.178614, -75.950234, 2020, 118, 10, 50, 2020, 118, 10, 50, 12.8, 8, 12.92, 28, 3, 42, 12.8, 50ECACA7450ECACAD7C2293B0C8EEA08953A00
USCG_2 0515780,300534060515780,2020-04-27 10:40:00, 38.178614, -75.950234, 2020, 118, 10, 40, 2020, 118, 10, 40, 12.8, 7, 13.00, 38, 3, 43, 12.9, 50ECAA27450ECAA2D7C2293B0C93EB07973A80
USCG_2 0515780,300534060515780,2020-04-27 10:30:00, 38.178614, -75.950234, 2020, 118, 10, 30, 2020, 118, 10, 30, 12.9, 4, 13.00, 36, 3, 46, 13.0, 50ECA7A7550ECA7AD7C2293B0C92EE04973B00
USCG_2 0515780,300534060515780,2020-04-27 10:20:00, 38.178614, -75.950234, 2020, 118, 10, 20, 2020, 118, 10, 20, 13.0, 18, 13.00, 26, 3, 47, 13.0, 50ECA527650ECA52D7C2293B0C8DEF12973B00
USCG_2 0515780,300534060515780,2020-04-27 10:10:00, 38.178614, -75.950234, 2020, 118, 10, 10, 2020, 118, 10, 10, 13.1, 8, 13.00, 40, 3, 47, 13.1, 50ECA2A7750ECA2AD7C2293B0C94EF08973B80
USCG_2 0515780,300534060515780,2020-04-27 10:00:00, 38.178614, -75.950234, 2020, 118, 10, 0, 2020, 118, 10, 0, 13.2, 10, 13.00, 26, 3, 46, 13.2, 50ECA027850ECA02D7C2293B0C8DEE0A973C00
USCG_2 0515780,300534060515780,2020-04-27 09:50:00, 38.178614, -75.950234, 2020, 118, 9, 50, 2020, 118, 9, 50, 13.3, 11, 13.00, 30, 3, 46, 13.3, 50EC9CA7950EC9CAD7C2293B0C8FEE0B973C80
USCG_2 0515780,300534060515780,2020-04-27 09:40:00, 38.178614, -75.950234, 2020, 118, 9, 40, 2020, 118, 9, 40, 13.3, 12, 13.00, 30, 3, 41, 13.3, 50EC9A27950EC9A2D7C2293B0C8FE90C973C80
USCG_2 0515780,300534060515780,2020-04-27 09:30:00, 38.178614, -75.950234, 2020, 118, 9, 30, 2020, 118, 9, 30, 13.3, 9, 13.00, 30, 3, 40, 13.4, 50EC97A7950EC97AD7C2293B0C8FE809973D00
USCG_2 0515780,300534060515780,2020-04-27 09:20:00, 38.178528, -75.950234, 2020, 118, 9, 20, 2020, 118, 9, 20, 13.4, 3, 13.00, 26, 3, 49, 13.5, 50EC9527A50EC952D7C2093B0C8DF103973D80
USCG_2 0515780,300534060515780,2020-04-27 09:10:00, 38.178614, -75.950320, 2020, 118, 9, 10, 2020, 118, 9, 10, 13.4, 7, 13.00, 28, 3, 43, 13.5, 50EC92A7A50EC92AD7C2293B0C0EEB07973D80
USCG_2 0515780,300534060515780,2020-04-27 09:00:00, 38.178614, -75.950234, 2020, 118, 9, 0, 2020, 118, 9, 0, 13.5, 11, 13.00, 24, 3, 49, 13.6, 50EC9027B50EC902D7C2293B0C8CF10B973E00
USCG_2 0515780,300534060515780,2020-04-27 08:50:00, 38.178614, -75.950234, 2020, 118, 8, 50, 2020, 118, 8, 50, 13.6, 7, 13.00, 26, 3, 48, 13.6, 50EC8CA7C50EC8CAD7C2293B0C8DF007973E00
USCG_2 0515780,300534060515780,2020-04-27 08:40:00, 38.178614, -75.950320, 2020, 118, 8, 40, 2020, 118, 8, 40, 13.7, 11, 13.00, 24, 3, 46, 13.7, 50EC8A27D50EC8A2D7C2293B0C0CEE0B973E80
USCG_2 0515780,300534060515780,2020-04-27 08:30:00, 38.178528, -75.950234, 2020, 118, 8, 30, 2020, 118, 8, 30, 13.8, 23, 13.00, 24, 3, 43, 13.8, 50EC87A7E50EC87AD7C2093B0C8CEB17973F00
USCG_2 0515780,300534060515780,2020-04-27 08:20:00, 38.178614, -75.950234, 2020, 118, 8, 20, 2020, 118, 8, 20, 13.8, 11, 13.00, 30, 3, 42, 13.8, 50EC8527E50EC852D7C2293B0C8FEA0B973F00
USCG_2 0515780,300534060515780,2020-04-27 08:10:00, 38.178614, -75.950234, 2020, 118, 8, 10, 2020, 118, 8, 11, 13.8, 5, 13.00, 58, 3, 43, 13.9, 50EC82A7E50EC82ED7C2293B0C9DEB05973F80
USCG_2 0515780,300534060515780,2020-04-27 08:00:00, 38.178614, -75.950320, 2020, 118, 8, 0, 2020, 118, 8, 0, 13.9, 9, 13.00, 30, 3, 43, 14.0, 50EC8027F50EC802D7C2293B0C0FEB09974000
USCG_2 0515780,300534060515780,2020-04-27 07:50:00, 38.178614, -75.950234, 2020, 118, 7, 50, 2020, 118, 7, 50, 13.9, 10, 13.00, 26, 3, 46, 14.0, 50EC7CA7F50EC7CAD7C2293B0C8DEE0A974000
USCG_2 0515780,300534060515780,2020-04-27 07:40:00, 38.178528, -75.950320, 2020, 118, 7, 40, 2020, 118, 7, 40, 14.0, 19, 13.00, 28, 3, 49, 14.1, 50EC7A28050EC7A2D7C2093B0C0EF113974080
USCG_2 0515780,300534060515780,2020-04-27 07:30:00, 38.178614, -75.950320, 2020, 118, 7, 30, 2020, 118, 7, 30, 14.1, 7, 13.00, 30, 3, 44, 14.2, 50EC77A8150EC77AD7C2293B0C0FEC07974100
USCG_2 0515780,300534060515780,2020-04-27 07:20:00, 38.178614, -75.950320, 2020, 118, 7, 20, 2020, 118, 7, 20, 14.2, 7, 13.00, 24, 3, 44, 14.2, 50EC7528250EC752D7C2293B0C0CEC07974100
USCG_2 0515780,300534060515780,2020-04-27 07:10:00, 38.178614, -75.950234, 2020, 118, 7, 10, 2020, 118, 7, 10, 14.3, 10, 13.00, 26, 3, 44, 14.3, 50EC72A8350EC72AD7C2293B0C8DEC0A974180
USCG_2 0515780,300534060515780,2020-04-27 07:00:00, 38.178700, -75.950234, 2020, 118, 7, 0, 2020, 118, 7, 0, 14.4, 17, 13.00, 42, 3, 44, 14.3, 50EC7028450EC702D7C2493B0C95EC11974180
USCG_2 0515780,300534060515780,2020-04-27 06:50:00, 38.178614, -75.950234, 2020, 118, 6, 50, 2020, 118, 6, 50, 14.4, 13, 13.00, 28, 3, 45, 14.4, 50EC6CA8450EC6CAD7C2293B0C8EED0D974200
USCG_2 0515780,300534060515780,2020-04-27 06:40:00, 38.178614, -75.950234, 2020, 118, 6, 40, 2020, 118, 6, 41, 14.4, 4, 13.00, 72, 3, 45, 14.4, 50EC6A28450EC6A6D7C2293B0CA4ED04974200
USCG_2 0515780,300534060515780,2020-04-27 06:30:00, 38.178528, -75.950320, 2020, 118, 6, 30, 2020, 118, 6, 30, 14.4, 8, 13.00, 24, 3, 42, 14.5, 50EC67A8450EC67AD7C2093B0C0CEA08974280
USCG_2 0515780,300534060515780,2020-04-27 06:20:00, 38.178614, -75.950234, 2020, 118, 6, 20, 2020, 118, 6, 20, 14.5, 10, 13.00, 24, 3, 43, 14.6, 50EC6528550EC652D7C2293B0C8CEB0A974300
USCG_2 0515780,300534060515780,2020-04-27 06:10:00, 38.178614, -75.950234, 2020, 118, 6, 10, 2020, 118, 6, 10, 14.6, 14, 13.00, 26, 3, 45, 14.6, 50EC62A8650EC62AD7C2293B0C8DED0E974300
USCG_2 0515780,300534060515780,2020-04-27 06:00:00, 38.178614, -75.950234, 2020, 118, 6, 0, 2020, 118, 6, 0, 14.6, 14, 13.00, 28, 3, 46, 14.6, 50EC6028650EC602D7C2293B0C8EEE0E974300
USCG_2 0515780,300534060515780,2020-04-27 05:50:00, 38.178614, -75.950234, 2020, 118, 5, 50, 2020, 118, 5, 50, 14.6, 12, 13.00, 24, 3, 44, 14.7, 50EC5CA8650EC5CAD7C2293B0C8CEC0C974380
USCG_2 0515780,300534060515780,2020-04-27 05:40:00, 38.178614, -75.950234, 2020, 118, 5, 40, 2020, 118, 5, 40, 14.7, 21, 13.00, 24, 3, 39, 14.7, 50EC5A28750EC5A2D7C2293B0C8CE715974380
USCG_2 0515780,300534060515780,2020-04-27 05:30:00, 38.178614, -75.950234, 2020, 118, 5, 30, 2020, 118, 5, 30, 14.7, 7, 13.00, 30, 3, 44, 14.8, 50EC57A8750EC57AD7C2293B0C8FEC07974400
USCG_2 0515780,300534060515780,2020-04-27 05:20:00, 38.178614, -75.950234, 2020, 118, 5, 20, 2020, 118, 5, 20, 14.8, 7, 13.00, 32, 3, 45, 14.8, 50EC5528850EC552D7C2293B0C90ED07974400
USCG_2 0515780,300534060515780,2020-04-27 05:10:00, 38.178528, -75.950234, 2020, 118, 5, 10, 2020, 118, 5, 11, 14.8, 8, 13.00, 56, 3, 45, 14.9, 50EC52A8850EC52ED7C2093B0C9CED08974480
USCG_2 0515780,300534060515780,2020-04-27 05:00:00, 38.178528, -75.950234, 2020, 118, 5, 0, 2020, 118, 5, 0, 14.9, 9, 13.00, 34, 3, 47, 14.9, 50EC5028950EC502D7C2093B0C91EF09974480
USCG_2 0515780,300534060515780,2020-04-27 04:50:00, 38.178614, -75.950234, 2020, 118, 4, 50, 2020, 118, 4, 50, 15.0, 11, 13.00, 42, 3, 46, 15.0, 50EC4CA8A50EC4CAD7C2293B0C95EE0B974500
USCG_2 0515780,300534060515780,2020-04-27 04:40:00, 38.178528, -75.950234, 2020, 118, 4, 40, 2020, 118, 4, 40, 15.0, 8, 13.00, 26, 3, 46, 15.0, 50EC4A28A50EC4A2D7C2093B0C8DEE08974500
USCG_2 0515780,300534060515780,2020-04-27 04:30:00, 38.178614, -75.950234, 2020, 118, 4, 30, 2020, 118, 4, 30, 15.1, 8, 13.00, 30, 3, 47, 15.1, 50EC47A8B50EC47AD7C2293B0C8FEF08974580
USCG_2 0515780,300534060515780,2020-04-27 04:20:00, 38.178614, -75.950234, 2020, 118, 4, 20, 2020, 118, 4, 20, 15.1, 21, 13.00, 30, 3, 44, 15.1, 50EC4528B50EC452D7C2293B0C8FEC15974580
USCG_2 0515780,300534060515780,2020-04-27 04:10:00, 38.178614, -75.950320, 2020, 118, 4, 10, 2020, 118, 4, 10, 15.1, 1, 13.00, 30, 3, 45, 15.2, 50EC42A8B50EC42AD7C2293B0C0FED01974600
USCG_2 0515780,300534060515780,2020-04-27 04:00:00, 38.178614, -75.950320, 2020, 118, 4, 0, 2020, 118, 4, 0, 15.1, 7, 13.08, 40, 3, 47, 15.2, 50EC4028B50EC402D7C2293B0C14EF07994600
USCG_2 0515780,300534060515780,2020-04-27 03:50:00, 38.178614, -75.950234, 2020, 118, 3, 50, 2020, 118, 3, 50, 15.2, 7, 13.08, 30, 3, 48, 15.3, 50EC3CA8C50EC3CAD7C2293B0C8FF007994680
USCG_2 0515780,300534060515780,2020-04-27 03:40:00, 38.178614, -75.950320, 2020, 118, 3, 40, 2020, 118, 3, 40, 15.3, 10, 13.08, 24, 3, 43, 15.3, 50EC3A28D50EC3A2D7C2293B0C0CEB0A994680
USCG_2 0515780,300534060515780,2020-04-27 03:30:00, 38.178614, -75.950320, 2020, 118, 3, 30, 2020, 118, 3, 30, 15.3, 12, 13.08, 40, 3, 46, 15.4, 50EC37A8D50EC37AD7C2293B0C14EE0C994700
USCG_2 0515780,300534060515780,2020-04-27 03:20:00, 38.178614, -75.950234, 2020, 118, 3, 20, 2020, 118, 3, 20, 15.4, 17, 13.00, 24, 3, 46, 15.4, 50EC3528E50EC352D7C2293B0C8CEE11974700
USCG_2 0515780,300534060515780,2020-04-27 03:10:00, 38.178614, -75.950320, 2020, 118, 3, 10, 2020, 118, 3, 10, 15.5, 18, 13.00, 30, 3, 45, 15.5, 50EC32A8F50EC32AD7C2293B0C0FED12974780
USCG_2 0515780,300534060515780,2020-04-27 03:00:00, 38.178614, -75.950320, 2020, 118, 3, 0, 2020, 118, 3, 0, 15.5, 13, 13.08, 30, 3, 43, 15.6, 50EC3028F50EC302D7C2293B0C0FEB0D994800
USCG_2 0515780,300534060515780,2020-04-27 02:50:00, 38.178614, -75.950234, 2020, 118, 2, 50, 2020, 118, 2, 50, 15.6, 9, 13.08, 30, 3, 45, 15.7, 50EC2CA9050EC2CAD7C2293B0C8FED09994880
USCG_2 0515780,300534060515780,2020-04-27 02:40:00, 38.178614, -75.950320, 2020, 118, 2, 40, 2020, 118, 2, 40, 15.7, 16, 13.08, 30, 3, 43, 15.8, 50EC2A29150EC2A2D7C2293B0C0FEB10994900
USCG_2 0515780,300534060515780,2020-04-27 02:30:00, 38.178614, -75.950234, 2020, 118, 2, 30, 2020, 118, 2, 30, 15.8, 7, 13.08, 30, 3, 45, 15.9, 50EC27A9250EC27AD7C2293B0C8FED07994980
USCG_2 0515780,300534060515780,2020-04-27 02:20:00, 38.178614, -75.950234, 2020, 118, 2, 20, 2020, 118, 2, 20, 15.9, 9, 13.08, 44, 3, 42, 15.9, 50EC2529350EC252D7C2293B0C96EA09994980
USCG_2 0515780,300534060515780,2020-04-27 02:10:00, 38.178614, -75.950234, 2020, 118, 2, 10, 2020, 118, 2, 10, 16.0, 11, 13.00, 42, 3, 46, 16.0, 50EC22A9450EC22AD7C2293B0C95EE0B974A00
USCG_2 0515780,300534060515780,2020-04-27 02:00:00, 38.178528, -75.950234, 2020, 118, 2, 0, 2020, 118, 2, 0, 16.1, 10, 13.08, 42, 3, 47, 16.1, 50EC2029550EC202D7C2093B0C95EF0A994A80
USCG_2 0515780,300534060515780,2020-04-27 01:50:00, 38.178614, -75.950320, 2020, 118, 1, 50, 2020, 118, 1, 50, 16.2, 5, 13.08, 30, 3, 46, 16.2, 50EC1CA9650EC1CAD7C2293B0C0FEE05994B00
USCG_2 0515780,300534060515780,2020-04-27 01:40:00, 38.178528, -75.950234, 2020, 118, 1, 40, 2020, 118, 1, 40, 16.3, 8, 13.08, 28, 3, 47, 16.3, 50EC1A29750EC1A2D7C2093B0C8EEF08994B80
USCG_2 0515780,300534060515780,2020-04-27 01:30:00, 38.178614, -75.950320, 2020, 118, 1, 30, 2020, 118, 1, 32, 16.3, 7, 13.08, 106, 3, 47, 16.4, 50EC17A9750EC182D7C2293B0C35EF07994C00
USCG_2 0515780,300534060515780,2020-04-27 01:20:00, 38.178614, -75.950234, 2020, 118, 1, 20, 2020, 118, 1, 20, 16.4, 7, 13.08, 26, 3, 48, 16.5, 50EC1529850EC152D7C2293B0C8DF007994C80
USCG_2 0515780,300534060515780,2020-04-27 01:10:00, 38.178528, -75.950234, 2020, 118, 1, 10, 2020, 118, 1, 10, 16.5, 9, 13.08, 40, 3, 47, 16.6, 50EC12A9950EC12AD7C2093B0C94EF09994D00
USCG_2 0515780,300534060515780,2020-04-27 01:00:00, 38.178614, -75.950234, 2020, 118, 1, 0, 2020, 118, 1, 0, 16.7, 9, 13.08, 30, 3, 45, 16.7, 50EC1029B50EC102D7C2293B0C8FED09994D80
USCG_2 0515780,300534060515780,2020-04-27 00:50:00, 38.178700, -75.950234, 2020, 118, 0, 50, 2020, 118, 0, 50, 16.8, 7, 13.08, 30, 3, 44, 16.8, 50EC0CA9C50EC0CAD7C2493B0C8FEC07994E00
USCG_2 0515780,300534060515780,2020-04-27 00:40:00, 38.178614, -75.950234, 2020, 118, 0, 40, 2020, 118, 0, 40, 16.8, 8, 13.08, 32, 3, 47, 16.9, 50EC0A29C50EC0A2D7C2293B0C90EF08994E80
USCG_2 0515780,300534060515780,2020-04-27 00:30:00, 38.178614, -75.950234, 2020, 118, 0, 30, 2020, 118, 0, 30, 16.9, 9, 13.08, 30, 3, 45, 17.0, 50EC07A9D50EC07AD7C2293B0C8FED09994F00
USCG_2 0515780,300534060515780,2020-04-27 00:20:00, 38.178614, -75.950320, 2020, 118, 0, 20, 2020, 118, 0, 20, 17.0, 7, 13.08, 30, 3, 44, 17.1, 50EC0529E50EC052D7C2293B0C0FEC07994F80
USCG_2 0515780,300534060515780,2020-04-27 00:10:00, 38.178528, -75.950234, 2020, 118, 0, 10, 2020, 118, 0, 10, 17.1, 12, 13.08, 24, 3, 48, 17.2, 50EC02A9F50EC02AD7C2093B0C8CF00C995000
